Trajectories
50
,,Facetracking Jonas:LEyebrow1,,,Facetracking Jonas:REyebrow1,,,Facetracking Jonas:Nosetip1,,,Facetracking Jonas:LMoothside1,,,Facetracking Jonas:RMoothside1,,,Facetracking Jonas:Chin1,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
579,0,-649.991,-164.754,1243.37,-631.727,-279.377,1247.34,-581.874,-209.264,1204.44,-623.31,-184.48,1166.72,-609.602,-250.792,1159.67,-600.672,-213.898,1133.34
580,0,-649.202,-165.163,1243.32,-632.971,-279.73,1248.18,-581.67,-210.815,1205.39,-622.508,-184.762,1168.02,-609.181,-252.595,1161.07,-598.553,-215.433,1136.51
581,0,-648.478,-165.595,1243.67,-634.489,-280.671,1249.25,-581.189,-212.852,1206.42,-621.506,-186.055,1169.18,-608.899,-254.754,1162.9,-596.539,-217.599,1139.39
582,0,-647.429,-166.304,1243.87,-636.325,-281.674,1250.27,-580.387,-215.293,1207.92,-619.574,-187.197,1170.81,-608.657,-257.2,1164.98,-594.908,-219.947,1141.67
583,0,-646.393,-167.567,1243.92,-638.595,-282.142,1251.26,-580.406,-218.501,1209.51,-618.027,-188.726,1172.58,-608.534,-259.965,1167.2,-593.074,-223.176,1144.29
584,0,-644.904,-168.35,1244.37,-640.922,-283.66,1252.67,-580.392,-221.63,1210.88,-615.486,-190.795,1174.24,-608.496,-263.07,1169.39,-591.441,-226.663,1146.55
585,0,-643.307,-169.282,1244.51,-643.753,-284.684,1254.23,-579.939,-225.478,1212.73,-614.124,-193.639,1175.19,-609.268,-265.972,1171.52,-590.296,-230.746,1148.48
586,0,-641.674,-170.42,1244.66,-646.746,-285.689,1255.69,-580.051,-229.372,1214.41,-612.759,-196.997,1175.86,-610.399,-269.138,1173.48,-589.52,-234.658,1150.07
587,0,-640.246,-171.569,1244.7,-650.005,-286.49,1257.08,-580.434,-233.163,1216.04,-610.291,-199.548,1177.22,-611.57,-272.281,1175.75,-589.069,-238.527,1151.55
588,0,-638.791,-172.672,1244.85,-653.041,-286.763,1258.31,-580.827,-236.763,1217.89,-608.498,-202.952,1178.04,-612.779,-274.947,1177.51,-588.461,-242.497,1152.61
589,0,-637.364,-173.523,1244.75,-655.993,-287.043,1259.53,-581.504,-240.013,1219.24,-607.208,-205.869,1178.26,-614.074,-277.35,1179.03,-588.704,-245.857,1153.15
590,0,-636.455,-174.169,1244.6,-658.534,-286.925,1260.54,-582.171,-242.493,1220.35,-606.532,-208.478,1178.42,-615.553,-279.399,1179.68,-588.834,-248.997,1153.46
591,0,-635.613,-174.627,1244.23,-660.64,-286.843,1261.38,-582.756,-244.505,1221.07,-606.632,-210.488,1178.55,-616.847,-280.897,1180.26,-589.471,-251.049,1153.47
592,0,-634.937,-174.725,1243.95,-662.047,-286.364,1261.89,-582.963,-245.788,1221.62,-605.99,-210.923,1178.97,-617.97,-281.49,1180.73,-590.034,-252.355,1153.4
593,0,-634.747,-174.942,1243.56,-662.9,-285.574,1262.09,-583.414,-246.453,1221.66,-605.867,-211.546,1178.83,-618.857,-281.564,1181.06,-590.644,-253.246,1153.29
594,0,-634.203,-173.946,1243.29,-663.22,-284.771,1262.04,-583.594,-246.256,1221.63,-606.147,-211.54,1178.6,-619.363,-281.356,1181.06,-590.943,-253.676,1152.95
595,0,-634.467,-174.186,1242.68,-663.202,-284.07,1262.1,-583.528,-245.849,1221.38,-606.019,-211.476,1178.2,-619.387,-281.092,1180.89,-591.126,-253.448,1152.59
596,0,-634.047,-173.433,1242.49,-663.071,-283.764,1262.11,-583.418,-245.49,1221.08,-605.568,-211.333,1178,-619.344,-280.769,1180.77,-591.224,-253.122,1152.26
597,0,-633.85,-173.002,1242.29,-662.943,-283.336,1261.91,-583.312,-245.016,1220.95,-606.169,-210.919,1177.47,-619.248,-280.35,1180.5,-591.383,-252.572,1151.96
598,0,-633.142,-171.961,1242.54,-662.742,-282.98,1261.59,-583.158,-244.72,1220.8,-606.096,-210.509,1177.35,-619.265,-280.028,1180.32,-591.574,-252.119,1151.76
599,0,-632.984,-171.906,1242.44,-662.606,-282.714,1261.41,-583.029,-244.52,1220.54,-606.161,-209.994,1177.38,-619.412,-279.716,1180.26,-591.695,-251.809,1151.61
600,0,-633.227,-172.45,1242.14,-662.605,-282.623,1261.28,-582.976,-244.612,1220.46,-606.137,-209.799,1177.34,-619.429,-279.562,1180.09,-591.835,-251.646,1151.58
601,0,-632.916,-172.508,1242.2,-662.72,-282.617,1261.13,-582.971,-244.876,1220.37,-606.148,-209.819,1177.36,-619.716,-279.489,1180,-591.988,-251.576,1151.61
602,0,-632.541,-172.718,1242.32,-662.931,-282.706,1261.03,-582.953,-245.388,1220.4,-605.956,-210.146,1177.22,-619.989,-279.588,1179.86,-592.157,-251.74,1151.53
603,0,-632.145,-172.96,1242.44,-663.198,-282.759,1260.91,-582.919,-245.86,1220.48,-605.562,-210.629,1177.01,-620.14,-279.661,1179.78,-592.215,-252.164,1151.41
604,0,-631.747,-173.235,1242.52,-663.471,-282.848,1260.84,-583.168,-246.03,1220.5,-605.297,-210.93,1176.95,-620.296,-279.765,1179.66,-592.562,-252.371,1151.26
605,0,-631.381,-173.361,1242.6,-663.69,-282.86,1260.77,-583.208,-246.494,1220.61,-605.113,-211.123,1176.98,-620.463,-279.748,1179.58,-592.825,-252.478,1151.04
606,0,-631.146,-173.439,1242.64,-663.922,-282.8,1260.68,-583.301,-246.559,1220.56,-604.622,-211.419,1177.31,-620.514,-279.553,1179.52,-592.974,-252.496,1150.73
607,0,-630.927,-173.427,1242.81,-664.096,-282.581,1260.55,-583.344,-246.573,1220.61,-604.569,-211.509,1177.3,-620.351,-279.071,1179.31,-593.234,-252.406,1150.21
608,0,-630.828,-173.282,1242.95,-664.219,-282.32,1260.52,-583.393,-246.489,1220.74,-604.7,-211.363,1177.03,-620.281,-278.322,1179.2,-593.747,-252.052,1149.63
609,0,-630.791,-173.166,1243.1,-664.263,-282.008,1260.51,-583.407,-246.297,1220.81,-604.41,-211.413,1177,-619.812,-277.874,1179,-593.883,-251.873,1149.53
610,0,-630.813,-173.004,1243.27,-664.206,-281.798,1260.48,-583.517,-245.953,1220.94,-603.803,-211.668,1177.42,-619.198,-277.139,1179.12,-594.026,-251.339,1149.53
611,0,-630.825,-172.828,1243.56,-664,-281.396,1260.51,-583.58,-245.555,1221.18,-603.312,-211.483,1177.51,-619.034,-276.552,1179.68,-594.588,-250.862,1149.7
612,0,-630.924,-172.595,1243.72,-663.929,-281.172,1260.69,-583.576,-245.042,1221.65,-603.121,-211.346,1177.82,-618.763,-276.134,1180.26,-594.415,-250.609,1150.3
613,0,-631.212,-172.233,1244.05,-663.76,-280.7,1260.7,-583.523,-244.667,1222.11,-603.309,-210.833,1177.79,-618.596,-276.074,1180.32,-594.02,-250.236,1151.11
614,0,-631.642,-171.806,1244.28,-663.701,-280.38,1260.79,-583.747,-244.112,1222.44,-603.131,-210.14,1178.49,-618.58,-275.683,1180.77,-594.257,-249.762,1151.31
615,0,-632.004,-171.442,1244.37,-663.738,-280.177,1260.93,-583.844,-243.46,1222.7,-603.888,-209.715,1178.71,-618.703,-275.364,1181.14,-593.839,-249.203,1151.91
616,0,-632.487,-170.983,1244.42,-663.802,-280.018,1261.03,-583.75,-242.705,1223.11,-604.054,-208.931,1178.81,-618.997,-275.201,1181.14,-593.944,-248.476,1152.39
617,0,-633.124,-170.442,1244.43,-663.875,-279.905,1261.07,-583.781,-242.217,1223.35,-604.654,-208.327,1178.91,-619.184,-274.748,1181.5,-593.461,-248.161,1152.82
618,0,-633.91,-170.28,1244.29,-663.877,-279.778,1261.07,-583.877,-241.69,1223.55,-604.897,-207.502,1179.11,-619.315,-274.366,1181.52,-593.35,-247.929,1153.18
619,0,-633.868,-169.858,1244.67,-663.811,-279.704,1261.14,-584.047,-241.101,1223.71,-604.813,-207.051,1179.93,-619.275,-274.056,1181.82,-593.514,-247.085,1153.75
620,0,-634.151,-169.686,1244.9,-663.648,-279.531,1261.09,-584.259,-240.599,1223.76,-605.885,-206.572,1179.66,-619.108,-273.854,1182.01,-593.42,-246.607,1154.3
621,0,-634.512,-169.556,1245.07,-663.479,-279.39,1261,-584.407,-240.081,1223.73,,,,-619.086,-273.61,1182.17,-593.301,-245.928,1154.63
622,0,-634.96,-169.406,1245.27,-663.319,-279.316,1261.01,-584.381,-239.826,1223.84,-606.645,-205.522,1180.22,-619.043,-273.32,1182.21,-593.337,-245.429,1154.63
623,0,-635.297,-169.262,1245.3,-663.058,-279.118,1260.87,-584.486,-239.38,1223.81,-606.918,-205.078,1180.35,-618.974,-272.967,1182.17,-593.401,-245.013,1154.69
624,0,-635.898,-169.216,1245.16,-662.774,-278.861,1260.64,-584.543,-238.844,1223.66,-607.464,-204.38,1180.49,-618.927,-272.559,1182.05,-593.453,-244.447,1154.62
625,0,-635.702,-168.336,1245.49,-662.588,-278.932,1260.58,-584.563,-238.267,1223.64,-607.938,-204.132,1180.26,-618.872,-272.167,1182.07,-593.548,-243.824,1154.5
626,0,-635.978,-168.209,1245.45,-662.281,-278.877,1260.46,-584.586,-237.823,1223.48,-608.086,-203.567,1180.06,-618.646,-271.666,1181.9,-593.614,-243.239,1154.32
627,0,-636.271,-168.045,1245.43,-661.906,-278.848,1260.41,-584.701,-237.228,1223.32,-607.983,-202.816,1180.07,-618.456,-271.249,1181.72,-593.696,-242.719,1154.18
628,0,-636.278,-167.93,1245.39,-661.576,-278.836,1260.28,-584.665,-236.983,1223.06,-608.285,-202.076,1180.22,-618.459,-270.855,1181.58,-593.732,-242.134,1153.99
629,0,-636.652,-167.769,1245.5,-661.249,-278.808,1260.09,-584.717,-236.613,1222.9,-608.88,-201.519,1180.29,-618.556,-270.646,1181.5,-593.708,-241.629,1153.92
630,0,-636.859,-167.695,1245.52,-661.128,-278.97,1260.01,-584.702,-236.196,1222.8,-609.376,-201.088,1180.49,-618.637,-270.484,1181.81,-593.682,-241.259,1153.96
631,0,-637.068,-167.669,1245.62,-661.071,-279.175,1259.89,-584.641,-235.925,1222.69,-609.594,-200.552,1181.11,-618.857,-270.644,1181.74,-593.708,-240.978,1153.98
632,0,-637.215,-167.677,1245.65,-660.992,-279.374,1259.75,-584.676,-235.78,1222.53,-609.595,-200.322,1181.18,-619.103,-270.923,1181.63,-593.774,-240.858,1153.95
633,0,-637.397,-167.779,1245.66,-660.906,-279.505,1259.58,-584.707,-235.685,1222.38,-609.574,-200.21,1181.15,-619.495,-271.048,1181.57,-593.883,-240.771,1153.85
634,0,-637.498,-167.844,1245.68,-660.761,-279.58,1259.43,-584.659,-235.637,1222.26,-609.753,-200.115,1181.16,-619.409,-271.035,1181.67,-593.983,-240.668,1153.73
635,0,-637.583,-167.862,1245.77,-660.695,-279.743,1259.35,-584.746,-235.604,1222.17,-609.788,-199.946,1181.33,-619.365,-271.058,1181.62,-594.068,-240.596,1153.68
636,0,-637.732,-167.952,1245.82,-660.57,-279.789,1259.24,-584.763,-235.644,1222.13,-609.955,-200.186,1181.07,-619.356,-271.104,1181.56,-594.122,-240.528,1153.61
637,0,-637.935,-168.089,1245.91,-660.531,-279.94,1259.12,-584.762,-235.684,1222.12,-610.031,-200.353,1180.94,-619.264,-271.108,1181.49,-594.194,-240.502,1153.55
638,0,-638.06,-168.306,1245.97,-660.452,-280.084,1258.99,-584.749,-235.712,1222.11,-610.053,-200.51,1180.79,-619.089,-271.11,1181.4,-594.226,-240.452,1153.52
639,0,-638.107,-168.343,1246,-660.397,-280.297,1258.89,-584.744,-235.739,1222.1,-610.098,-200.667,1180.66,-618.963,-271.099,1181.22,-594.231,-240.421,1153.47
640,0,-638.24,-168.464,1246.02,-660.312,-280.552,1258.85,-584.752,-235.768,1222.09,-610.148,-200.732,1180.64,-618.879,-271.078,1181.09,-594.252,-240.388,1153.43
641,0,-638.25,-168.598,1245.96,-660.294,-280.843,1258.86,-584.72,-235.736,1222.04,-610.159,-200.853,1180.41,-618.701,-270.977,1180.75,-594.298,-240.313,1153.34
642,0,-638.498,-168.642,1246.06,-660.247,-281.107,1258.81,-584.691,-235.672,1221.99,-610.198,-200.885,1180.36,-618.504,-270.875,1180.58,-594.262,-240.197,1153.28
643,0,-638.627,-168.715,1246.04,-660.195,-281.379,1258.8,-584.65,-235.676,1222,-610.297,-200.909,1180.38,-618.312,-270.847,1180.47,-594.227,-240.121,1153.21
644,0,-638.768,-168.858,1246.05,-660.114,-281.631,1258.81,-584.606,-235.643,1221.97,-610.248,-200.925,1180.31,-618.138,-270.796,1180.37,-594.179,-240.065,1153.12
645,0,-638.912,-168.918,1246.01,-660.047,-281.863,1258.69,-584.539,-235.591,1221.91,-610.213,-201.031,1180.2,-617.875,-270.747,1180.26,-594.168,-240.04,1153.04
646,0,-639.109,-168.9,1245.93,-660.008,-282.127,1258.61,-584.499,-235.57,1221.84,-610.063,-201.066,1180.01,-617.653,-270.881,1180.05,-594.135,-240.006,1152.9
647,0,-639.331,-168.911,1245.86,-659.922,-282.257,1258.48,-584.442,-235.525,1221.72,-610.189,-201.078,1179.96,-617.499,-270.928,1179.94,-594.094,-239.946,1152.73
648,0,-639.487,-168.962,1245.83,-659.747,-282.316,1258.23,-584.342,-235.521,1221.57,-610.287,-201.073,1179.82,-617.425,-270.859,1179.81,-594.099,-239.908,1152.56
649,0,-639.753,-168.933,1245.81,-659.515,-282.376,1258.05,-584.27,-235.39,1221.43,-610.26,-200.966,1179.68,-617.32,-270.97,1179.63,-594.206,-239.81,1152.37
650,0,-640.199,-168.843,1245.7,-659.331,-282.543,1257.9,-584.165,-235.211,1221.28,-610.325,-200.97,1179.53,-617.098,-270.812,1179.37,-594.279,-239.596,1152.16
651,0,-640.767,-168.668,1245.7,-659.036,-282.602,1257.73,-584.104,-234.859,1221.01,-610.5,-200.787,1179.32,-616.996,-270.627,1179.12,-594.246,-239.29,1151.9
652,0,-641.145,-168.309,1245.71,-658.555,-282.617,1257.6,-583.961,-234.377,1220.81,-610.562,-200.516,1179.11,-616.805,-270.244,1178.76,-594.333,-238.852,1151.64
653,0,-641.83,-167.783,1245.91,-657.845,-282.34,1257.35,-583.757,-233.58,1220.54,-610.899,-200.067,1178.94,-616.556,-269.292,1178.71,-594.371,-238.111,1151.34
654,0,-642.567,-167.357,1246.07,-657.192,-282.097,1257.27,-583.684,-232.357,1220.08,-611.37,-199.219,1178.55,-616.064,-268.598,1178.4,-594.428,-236.958,1150.97
655,0,-643.36,-166.602,1245.93,-656.158,-281.473,1257.07,-583.893,-230.681,1219.49,-611.483,-197.758,1178.32,-615.468,-267.612,1178.3,-594.575,-235.659,1150.56
656,0,-644.592,-165.677,1245.73,-654.937,-280.738,1256.93,-583.519,-228.682,1218.95,-612.356,-196.403,1177.69,-615.163,-265.759,1177.8,-594.538,-233.709,1150.12
657,0,-646.24,-165.17,1245.32,-653.302,-279.881,1256.62,-583.495,-225.945,1218.37,-613.483,-194.466,1177.46,-613.914,-263.926,1177.2,-594.928,-231.199,1149.46
658,0,-647.633,-163.253,1245.03,-651.406,-278.532,1256.07,-583.464,-222.562,1217.71,-614.167,-191.68,1176.94,-613.367,-261.405,1176.56,-595.367,-228.178,1148.9
659,0,-649.672,-161.924,1244.62,-649.433,-277.286,1255.73,-583.732,-218.885,1216.91,-615.962,-189.106,1176.26,-612.529,-258.528,1175.81,-595.742,-224.571,1148.1
660,0,-652.08,-160.377,1244.55,-647.306,-275.561,1255.26,-584.183,-214.531,1215.98,-618.003,-186.076,1175.81,-611.7,-255.472,1175.12,-596.431,-220.765,1147.33
661,0,-654.678,-158.704,1244.4,-645.239,-273.627,1254.64,-584.751,-210.169,1215.22,-620.309,-183.438,1174.75,-611.169,-251.94,1174.28,-597.027,-216.641,1146.51
662,0,-657.369,-157.321,1244.22,-643.269,-271.566,1254.1,-585.78,-205.501,1214.27,-622.424,-180.118,1174.54,-610.527,-248.46,1173.33,-597.276,-212.999,1146.31
663,0,-660.202,-155.728,1244.16,-641.322,-269.661,1253.74,-586.759,-200.883,1213.19,-624.669,-176.859,1173.86,-610.005,-244.994,1172.63,-600.114,-208.058,1144.81
664,0,-662.987,-154.654,1243.95,-639.353,-267.776,1253.21,-588.027,-196.654,1212.37,-627.293,-174.175,1173.48,-610.216,-241.474,1171.69,-601.08,-204.347,1144.28
665,0,-665.741,-153.594,1243.63,-637.534,-265.696,1252.83,-589.416,-192.722,1211.58,-629.968,-171.682,1172.95,-610.116,-238.187,1171.2,-602.718,-200.732,1143.41
666,0,-668.442,-152.676,1243.39,-636.127,-263.276,1252.03,-590.984,-188.639,1210.72,-632.46,-169.321,1172.62,-610.35,-234.88,1170.31,-604.781,-197.079,1142.37
667,0,-671.24,-151.681,1243.2,-634.446,-261.505,1251.59,-592.565,-184.861,1209.91,-635.298,-167.341,1172.13,-610.537,-231.69,1169.72,-607.1,-193.801,1141.55
668,0,-673.978,-151.188,1243.06,-632.82,-259.415,1250.81,-594.684,-180.887,1208.99,-637.991,-164.92,1171.69,-610.875,-228.417,1168.75,-608.825,-191.277,1140.93
669,0,-676.627,-150.266,1243.07,-631.544,-257.206,1249.9,-596.635,-177.614,1208.09,-640.764,-162.964,1171.25,-611.7,-225.358,1167.83,-611.756,-187.283,1139.9
670,0,-679.151,-149.946,1243.28,-630.406,-255.381,1249.03,-598.609,-174.472,1207.18,-643.673,-161.096,1170.92,-612.38,-222.634,1166.85,-614.089,-184.621,1138.7
671,0,-681.333,-149.981,1243.17,-629.145,-253.814,1248.38,-600.424,-171.912,1206.14,-646.304,-159.879,1170.46,-613.277,-220.135,1165.91,-615.735,-181.926,1138.18
672,0,-683.299,-149.932,1243.08,-628.48,-252.583,1247.37,-602.071,-169.788,1205.24,-648.537,-159.054,1170.18,-613.838,-218.13,1165.33,-618.004,-181.11,1136.98
673,0,-685.049,-149.709,1243.07,-627.691,-251.325,1246.78,-603.462,-167.929,1204.48,-650.241,-158.173,1169.6,-614.416,-216.781,1164.57,-619.305,-178.872,1136.77
674,0,-686.299,-150.151,1242.77,-627.071,-250.46,1246.32,-604.724,-166.456,1203.89,-651.872,-157.751,1169.26,-615.121,-215.548,1163.87,-620.433,-178.008,1136.15
675,0,-687.179,-150.406,1242.5,-626.524,-249.721,1245.84,-605.674,-165.546,1203.37,-653.154,-157.731,1168.86,-615.482,-214.583,1163.32,-621.638,-177.376,1135.65
676,0,-687.961,-150.574,1242.29,-626.136,-249.4,1245.62,-606.447,-164.956,1202.8,-653.966,-157.405,1168.5,-615.724,-213.95,1162.96,-622.941,-176.798,1135.31
677,0,-688.472,-150.72,1241.96,-625.872,-249.204,1245.46,-606.935,-164.7,1202.34,-654.603,-157.55,1168.21,-615.983,-213.81,1162.65,-623.421,-176.751,1134.97
678,0,-688.514,-151.551,1241.37,-625.592,-249.102,1245.16,-607.256,-164.858,1201.62,-655.037,-157.795,1167.92,-616.171,-213.801,1162.38,-623.912,-176.841,1134.58
679,0,-688.771,-151.438,1241.27,-625.426,-249.172,1244.74,-607.559,-164.912,1201.19,-655.563,-158.424,1167.69,-616.235,-214.138,1161.88,-624.541,-177.958,1133.56
680,0,-688.739,-151.771,1240.94,-625.26,-249.457,1244.33,-607.832,-165.183,1200.74,-655.77,-158.588,1167.45,-616.646,-214.85,1161.34,-624.834,-177.807,1133.41
681,0,-688.619,-152.041,1240.63,-625.231,-249.832,1244,-607.89,-165.683,1200.07,-656.103,-159.211,1167.08,-616.869,-215.384,1161.19,-625.085,-178.423,1132.97
682,0,-688.468,-152.311,1240.44,-625.243,-250.325,1243.67,-608.045,-166.88,1199.3,-656.105,-160.059,1166.58,-617.086,-216.156,1160.72,-625.516,-179.635,1132.39
683,0,-687.936,-153.154,1240.01,-625.012,-251.061,1243.54,-607.909,-167.92,1198.82,-656.017,-161.085,1166.15,-617.208,-216.944,1160.33,-625.548,-180.502,1132.13
684,0,-687.348,-153.657,1239.62,-624.907,-251.898,1243.46,-607.151,-168.416,1198.88,-655.701,-161.729,1165.95,-617.128,-217.875,1160.07,-625.519,-181.641,1131.53
685,0,-686.861,-153.991,1239.56,-625.04,-252.754,1243.34,-606.776,-169.003,1198.78,-654.81,-162.186,1165.77,-617.024,-218.794,1159.93,-625.063,-182.386,1131.38
686,0,-686.441,-154.184,1239.73,-624.982,-253.343,1243.38,-606.344,-169.973,1198.8,-654.259,-162.74,1165.83,-616.801,-219.32,1160.11,-624.534,-182.724,1131.59
687,0,-685.58,-154.577,1239.65,-624.854,-254.094,1243.55,-605.727,-170.831,1199.02,-653.675,-163.147,1166.06,-616.395,-219.924,1160.39,-623.927,-183.418,1131.94
688,0,-684.971,-155.14,1239.85,-624.696,-254.868,1243.8,-605.218,-171.525,1199.38,-653.052,-163.757,1166.43,-616.012,-220.578,1160.62,-622.95,-183.988,1132.38
689,0,-684.406,-155.56,1239.89,-624.666,-255.497,1243.89,-604.639,-172.198,1199.67,-652.298,-163.803,1166.67,-615.592,-221.138,1160.78,-622.403,-184.285,1132.53
690,0,-684.044,-155.988,1240.11,-624.62,-255.918,1244.02,-604.406,-172.957,1199.9,-651.787,-164.131,1166.8,-615.339,-221.52,1160.91,-622.017,-184.986,1132.58
691,0,-683.665,-155.888,1240.26,-624.558,-256.211,1243.91,-604.066,-173.234,1200.04,-651.367,-164.393,1166.9,-615.084,-221.82,1160.98,-621.682,-185.015,1132.91
692,0,-683.36,-156.071,1240.43,-624.45,-256.523,1243.92,-603.685,-173.165,1200.16,-651.238,-164.576,1167.02,-614.935,-221.956,1161.02,-621.63,-185.499,1132.74
693,0,-682.989,-156.323,1240.47,-624.235,-256.656,1243.88,-603.479,-173.222,1200.3,-651.065,-164.545,1167.27,-614.856,-221.92,1161.03,-621.821,-185.456,1132.81
694,0,-682.784,-156.517,1240.62,-624.081,-256.651,1243.81,-603.374,-173.24,1200.44,-650.907,-164.386,1167.46,-614.578,-221.781,1161.19,-621.671,-185.296,1132.94
695,0,-682.736,-156.631,1240.81,-623.73,-256.727,1243.78,-603.299,-173.192,1200.64,-650.781,-164.299,1167.68,-614.364,-221.577,1161.27,-621.401,-184.938,1133.12
696,0,-682.715,-156.774,1240.99,-623.469,-256.775,1243.77,-603.229,-173.215,1200.79,-650.649,-164.19,1167.83,-614.167,-221.349,1161.22,-620.941,-184.698,1133.22
697,0,-682.733,-156.892,1241.16,-623.217,-256.836,1243.82,-603.134,-173.129,1200.98,-650.534,-164.103,1167.86,-614.048,-221.057,1161.22,-620.892,-184.407,1133.18
698,0,-682.741,-156.95,1241.35,-623.011,-256.862,1243.82,-602.989,-172.871,1201.25,-650.315,-163.977,1167.9,-614.038,-220.825,1161.22,-620.918,-184.181,1133.02
699,0,-682.719,-156.975,1241.54,-622.742,-256.873,1243.82,-603.013,-172.968,1201.42,-649.98,-164.024,1167.77,-614.042,-220.491,1161.06,-621.129,-184.065,1132.64
700,0,-682.674,-157.01,1241.71,-622.584,-256.898,1243.78,-602.806,-172.64,1201.58,-649.415,-164.228,1167.35,-614.113,-219.896,1160.82,-621.352,-184.104,1132.17
701,0,-682.581,-157.091,1241.77,-622.461,-256.898,1243.75,-602.703,-172.539,1201.64,-648.488,-164.368,1166.58,-614.317,-219.158,1160.39,-622.043,-184.999,1130.4
702,0,-682.529,-157.143,1241.85,-622.343,-256.867,1243.69,-602.613,-172.514,1201.68,-647.444,-164.555,1165.94,-614.187,-218.249,1160.2,-622.673,-185.183,1129.58
703,0,-682.445,-157.168,1241.88,-622.252,-256.794,1243.63,-602.446,-172.498,1201.71,-646.584,-164.763,1165.36,-613.932,-217.443,1160.21,-622.801,-184.548,1129.53
704,0,-682.415,-157.14,1241.97,-622.102,-256.734,1243.65,-602.436,-172.294,1201.8,-645.891,-164.843,1165.17,-613.979,-216.714,1160.31,-622.82,-184.758,1129.28
705,0,-682.266,-157.048,1241.87,-621.935,-256.628,1243.66,-602.515,-172.072,1201.8,-645.088,-164.935,1164.91,-613.693,-215.695,1159.99,-623.198,-185.408,1128.51
706,0,-682.372,-157.036,1242.01,-621.854,-256.495,1243.5,-602.531,-171.803,1201.73,-644.123,-164.962,1164.33,-613.425,-215.284,1160.06,-622.852,-185.429,1128.07
707,0,-682.334,-156.905,1241.88,-621.654,-256.186,1243.67,-602.649,-171.569,1201.64,-643.261,-165.04,1163.88,-613.192,-214.943,1159.69,-622.685,-185.598,1127.55
708,0,-682.593,-156.739,1242.04,-621.54,-255.836,1243.63,-602.801,-171.268,1201.51,-642.697,-165.016,1163.6,-612.901,-214.676,1159.42,-622.555,-185.541,1127.26
709,0,-682.599,-156.677,1241.97,-621.443,-255.405,1243.56,-602.887,-170.956,1201.39,-642.011,-165.518,1162.99,-612.903,-214.365,1159.03,-622.35,-185.256,1127.11
710,0,-682.693,-156.498,1241.93,-621.304,-255.044,1243.51,-602.964,-170.63,1201.26,-641.363,-165.857,1162.38,-612.904,-214.04,1158.73,-622.395,-186.099,1126.06
711,0,-682.767,-156.274,1241.93,-621.113,-254.779,1243.56,-602.968,-170.326,1201.2,-641.243,-165.961,1162.27,-612.902,-213.793,1158.75,-622.478,-186.174,1125.63
712,0,-682.852,-156.068,1241.95,-620.861,-254.423,1243.6,-602.945,-170.005,1201.21,-640.817,-165.704,1162.12,-612.879,-213.382,1158.53,-622.597,-186.135,1125.27
713,0,-682.95,-155.844,1241.99,-620.708,-254.032,1243.6,-602.929,-169.629,1201.23,-640.648,-165.489,1162.04,-612.675,-212.856,1158.52,-622.801,-185.88,1124.89
714,0,-682.955,-155.662,1242.05,-620.546,-253.7,1243.5,-602.922,-169.262,1201.18,-640.613,-165.248,1162.01,-612.625,-212.429,1158.03,-623.231,-185.567,1124.43
715,0,-682.913,-155.508,1242.07,-620.32,-253.306,1243.35,-602.829,-168.844,1201.18,-640.621,-164.976,1162.04,-612.857,-211.971,1157.69,-623.705,-185.217,1123.98
716,0,-682.84,-155.323,1242.15,-620.11,-253.031,1243.25,-602.798,-168.649,1201.12,-640.583,-164.792,1162,-612.762,-211.254,1157.52,-623.988,-184.672,1123.81
717,0,-682.696,-155.201,1242.22,-619.902,-252.846,1243.19,-602.709,-168.383,1201.16,-640.613,-164.502,1162.03,-612.666,-210.869,1157.53,-624.104,-184.532,1123.51
718,0,-682.535,-155.112,1242.27,-619.606,-252.691,1243.22,-602.55,-168.068,1201.21,-640.577,-164.235,1162.08,-612.545,-210.469,1157.44,-624.063,-184.116,1123.36
719,0,-682.405,-154.98,1242.32,-619.274,-252.652,1243.2,-602.379,-167.768,1201.14,-640.544,-163.991,1162.13,-612.415,-210.224,1157.44,-624.25,-184.101,1122.94
720,0,-682.229,-154.875,1242.32,-618.912,-252.431,1243.39,-602.253,-167.622,1201.08,-640.573,-163.758,1162.25,-612.353,-209.974,1157.39,-624.126,-183.657,1122.88
721,0,-682.06,-154.772,1242.31,-618.63,-252.294,1243.34,-602.157,-167.498,1200.94,-640.51,-163.523,1162.27,-612.33,-209.695,1157.18,-624.15,-183.378,1122.78
722,0,-681.863,-154.804,1242.3,-618.342,-252.094,1243.36,-602.069,-167.206,1200.92,-640.453,-163.261,1162.27,-612.47,-209.48,1157.09,-624.218,-183.138,1122.56
723,0,-681.77,-154.712,1242.25,-618.209,-251.946,1243.26,-601.746,-167.032,1200.82,-640.385,-162.763,1162.27,-612.554,-209.43,1157.12,-624.74,-183.338,1122.09
724,0,-681.778,-154.396,1242.29,-618.532,-251.51,1243.01,-601.733,-166.561,1200.84,-640.128,-162.297,1162.07,-612.604,-209.138,1157.04,-624.288,-182.697,1122.25
